Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2026-01-01,rollover," ",71293.0,$1115.52,$-802937.07,$-3459.77,$-154432.58,$4575.29,$293399.25," ",$209889.35,$-11.26,"=stockhistory(B696,A696,,0,0,1)"," "," "," "
2026-02-01,rollover,-4500.0,66793.0,$247753.09,$-555183.98,$-2904.45,$-157337.03,$7657.54,$301056.79," ",$209889.35,$-8.31,"=stockhistory(B697,A697,,0,0,1)"," "," "," "
2026-03-01,rollover," ",66793.0,$1919.23,$-553264.74,$-2156.06,$-159493.08,$4075.29,$305132.08," ",$209889.35,$-8.28,"=stockhistory(B698,A698,,0,0,1)"," "," "," "
2026-04-01,rollover," ",66793.0,$2197.44,$-551067.30,$-2377.85,$-161870.93,$4575.29,$309707.37," ",$209889.35,$-8.25,"=stockhistory(B699,A699,,0,0,1)"," "," "," "
2026-05-01,rollover," ",66793.0,$523.51,$-550543.80,$-2290.28,$-164161.22,$2813.79,$312521.16," ",$209889.35,$-8.24,"=stockhistory(B700,A700,,0,0,1)"," "," "," "
2026-06-01,rollover," ",66793.0,$-2370.40,$-552914.19,$-2370.40,$-166531.61," ",$312521.16," ",$209889.35,$-8.28,"=stockhistory(B701,A701,,0,0,1)"," "," "," "
2026-07-01,rollover," ",66793.0,$-2303.81,$-555218.00,$-2303.81,$-168835.42," ",$312521.16," ",$209889.35,$-8.31,"=stockhistory(B702,A702,,0,0,1)"," "," "," "
2026-08-01,rollover," ",66793.0,$-2390.52,$-557608.52,$-2390.52,$-171225.94," ",$312521.16," ",$209889.35,$-8.35,"=stockhistory(B703,A703,,0,0,1)"," "," "," "
2026-09-01,rollover," ",66793.0,$-2400.81,$-560009.34,$-2400.81,$-173626.76," ",$312521.16," ",$209889.35,$-8.38,"=stockhistory(B704,A704,,0,0,1)"," "," "," "
2026-10-01,rollover," ",66793.0,$-2333.37,$-562342.71,$-2333.37,$-175960.13," ",$312521.16," ",$209889.35,$-8.42,"=stockhistory(B705,A705,,0,0,1)"," "," "," "
2026-11-01,rollover," ",66793.0,$-2421.20,$-564763.91,$-2421.20,$-178381.33," ",$312521.16," ",$209889.35,$-8.46,"=stockhistory(B706,A706,,0,0,1)"," "," "," "
2026-12-01,rollover," ",66793.0,$-2353.18,$-567117.09,$-2353.18,$-180734.51," ",$312521.16," ",$209889.35,$-8.49,"=stockhistory(B707,A707,,0,0,1)"," "," "," "
2027-01-01,rollover," ",66793.0,$-2441.75,$-569558.85,$-2441.75,$-183176.27," ",$312521.16," ",$209889.35,$-8.53,"=stockhistory(B708,A708,,0,0,1)"," "," "," "
Date,Symbol,deltaShares,netShares,deltaBasis,netBasis,deltaInterest,netInterest,deltaDividend,netDividend,deltaPremium,netPremium
