Date,Symbol,amountNet,interestPaid,dividendRecd,premiumNet,currentShares,basisShares,basisPerShare,marketPrice,sharesBought,sharesSold,txPrice
2025-05-01,SOUN,-2000.0,1000.0,$14433.16,$-3676.93,$-65.82,$-3354.98," "," ",$-670.58,$19910.63,$-3.68,"=stockhistory(B89,A89,,0,0,1)"," "," "," "
2025-06-01,SOUN,-1000.0," ",$12026.07,$8349.14,$26.07,$-3328.91," "," "," ",$19910.63,,"=stockhistory(B90,A90,,0,0,1)"," "," "," "
2025-07-01,SOUN," "," ",$84.01,$8433.15,$84.01,$-3244.90," "," "," ",$19910.63,,"=stockhistory(B91,A91,,0,0,1)"," "," "," "
2025-08-01,SOUN," "," ",$87.69,$8520.84,$87.69,$-3157.21," "," "," ",$19910.63,,"=stockhistory(B92,A92,,0,0,1)"," "," "," "
2025-09-01,SOUN," "," ",$88.60,$8609.44,$88.60,$-3068.61," "," "," ",$19910.63,,"=stockhistory(B93,A93,,0,0,1)"," "," "," "
2025-10-01,SOUN," "," ",$86.63,$8696.07,$86.63,$-2981.98," "," "," ",$19910.63,,"=stockhistory(B94,A94,,0,0,1)"," "," "," "
2025-11-01,SOUN," "," ",$90.42,$8786.49,$90.42,$-2891.56," "," "," ",$19910.63,,"=stockhistory(B95,A95,,0,0,1)"," "," "," "
2025-12-01,SOUN," "," ",$88.41,$8874.91,$88.41,$-2803.14," "," "," ",$19910.63,,"=stockhistory(B96,A96,,0,0,1)"," "," "," "
2026-01-01,SOUN," "," ",$92.28,$8967.19,$92.28,$-2710.86," "," "," ",$19910.63,,"=stockhistory(B97,A97,,0,0,1)"," "," "," "
2026-02-01,SOUN," "," ",$93.24,$9060.43,$93.24,$-2617.62," "," "," ",$19910.63,,"=stockhistory(B98,A98,,0,0,1)"," "," "," "
2026-03-01,SOUN," "," ",$85.09,$9145.52,$85.09,$-2532.53," "," "," ",$19910.63,,"=stockhistory(B99,A99,,0,0,1)"," "," "," "
2026-04-01,SOUN," "," ",$95.09,$9240.61,$95.09,$-2437.44," "," "," ",$19910.63,,"=stockhistory(B100,A100,,0,0,1)"," "," "," "
Date,Symbol,deltaShares,netShares,deltaBasis,netBasis,deltaInterest,netInterest,deltaDividend,netDividend,deltaPremium,netPremium
